id,number,segmentId,departureTime,arrivalTime
17144,EI9922,1645,1.00:04:00,1.04:31:09.9290000
17145,EI4765,1645,13:12:00,17:45:09.9290000
17146,EI5089,1645,19:27:00,1.00:03:09.9290000
17147,EI5410,1645,14:04:00,18:37:09.9290000
17148,EI3593,1645,18:38:00,23:07:09.9290000
17149,EI5460,1645,13:15:00,17:42:09.9290000
17150,EI4201,1646,16:17:00,1.00:27:42.6980000
17151,EI4859,1646,22:23:00,1.06:20:42.6980000
17152,EI8540,1646,21:30:00,1.05:18:42.6980000
17153,EI9835,1646,11:58:00,20:11:42.6980000
17154,EI6472,1646,23:45:00,1.07:58:42.6980000
17155,EI3304,1646,14:47:00,22:52:42.6980000
17156,EI7483,1646,1.01:08:00,1.09:10:42.6980000
17157,EI2290,1646,23:10:00,1.06:59:42.6980000
17158,EI3802,1646,1.00:23:00,1.08:13:42.6980000
17159,EI9811,1646,10:38:00,18:49:42.6980000
17160,EI3450,1646,14:34:00,22:37:42.6980000
17161,EI7818,1646,1.01:05:00,1.09:14:42.6980000
17162,EI1974,1646,19:47:00,1.03:35:42.6980000
17163,EI3376,1646,05:27:00,13:20:42.6980000
17164,EI3446,1646,20:31:00,1.04:30:42.6980000
17165,EI5848,1647,02:49:00,05:23:55.7630000
17166,EI9252,1647,17:49:00,20:33:55.7630000
17167,EI4517,1647,22:42:00,1.01:39:55.7630000
17168,EI2298,1647,19:47:00,22:35:55.7630000
17169,EI9210,1647,20:54:00,23:48:55.7630000
17170,EI1898,1647,21:30:00,1.00:28:55.7630000
17171,EI2215,1647,08:13:00,10:59:55.7630000
17172,EI8179,1647,15:18:00,18:12:55.7630000
17173,EI2751,1647,01:16:00,03:47:55.7630000
17174,EI2496,1647,07:14:00,10:09:55.7630000
17175,EI4951,1647,08:43:00,11:31:55.7630000
17176,EI4630,1648,03:52:00,06:30:22.4360000
17177,EI8883,1648,13:36:00,16:12:22.4360000
17178,EI4790,1648,14:44:00,17:25:22.4360000
17179,EI3614,1648,17:40:00,20:09:22.4360000
17180,EI4469,1648,17:39:00,20:13:22.4360000
17181,EI3055,1648,23:48:00,1.02:15:22.4360000
17182,EI3331,1648,06:41:00,09:09:22.4360000
17183,EI4599,1648,01:25:00,04:13:22.4360000
17184,EI6031,1648,08:17:00,10:44:22.4360000
17185,EI6864,1648,20:42:00,23:34:22.4360000
17186,EI1187,1648,11:41:00,14:07:22.4360000
17187,EI1341,1649,00:39:00,04:45:09.1900000
17188,EI7337,1649,05:45:00,09:51:09.1900000
17189,EI8916,1649,05:59:00,10:15:09.1900000
17190,EI8504,1649,06:09:00,10:24:09.1900000
17191,EI7499,1649,03:38:00,08:10:09.1900000
17192,EI5572,1649,05:21:00,09:54:09.1900000
17193,EI4864,1649,22:33:00,1.02:45:09.1900000
17194,EI1105,1650,11:13:00,15:31:44.9780000
17195,EI5964,1650,08:38:00,13:06:44.9780000
17196,EI7150,1650,02:10:00,06:35:44.9780000
17197,EI4805,1650,11:08:00,15:14:44.9780000
17198,EI2472,1650,11:17:00,15:34:44.9780000
17199,EI6201,1650,08:03:00,12:26:44.9780000
17200,EI5611,1650,03:10:00,07:40:44.9780000
17201,EI2278,1650,12:44:00,16:50:44.9780000
17202,EI6546,1650,17:38:00,22:03:44.9780000
17203,EI8392,1650,11:26:00,15:30:44.9780000
17204,EI1579,1650,21:03:00,1.01:30:44.9780000
17205,EI1385,1650,06:07:00,10:31:44.9780000
17206,EI7052,1650,12:47:00,16:53:44.9780000
17207,EI1175,1651,05:06:00,06:30:18.0280000
17208,EI7244,1651,13:26:00,15:03:18.0280000
17209,EI5294,1651,21:06:00,22:34:18.0280000
17210,EI6122,1651,10:04:00,11:54:18.0280000
17211,EI4037,1651,03:06:00,04:54:18.0280000
17212,EI9345,1651,19:37:00,21:24:18.0280000
17213,EI5549,1651,05:05:00,06:36:18.0280000
17214,EI4301,1651,02:10:00,04:02:18.0280000
17215,EI6886,1651,21:49:00,23:13:18.0280000
17216,EI8507,1651,16:57:00,18:21:18.0280000
17217,EI5563,1651,00:48:00,02:17:18.0280000
17218,EI7174,1652,10:46:00,12:28:30.0950000
17219,EI9753,1652,14:15:00,15:45:30.0950000
17220,EI8297,1652,14:09:00,15:36:30.0950000
17221,EI9826,1652,02:33:00,04:16:30.0950000
17222,EI1003,1652,18:13:00,19:52:30.0950000
17223,EI4447,1652,16:38:00,18:22:30.0950000
17224,EI3782,1652,15:09:00,16:47:30.0950000
17225,EI3729,1652,07:23:00,09:12:30.0950000
17226,EI8003,1652,23:13:00,1.00:51:30.0950000
17227,EI3343,1652,13:16:00,14:36:30.0950000
17228,EI7462,1653,23:48:00,1.04:04:44.7870000
17229,EI1985,1653,13:51:00,17:46:44.7870000
17230,EI5780,1653,16:09:00,20:29:44.7870000
17231,EI1790,1653,03:40:00,07:47:44.7870000
17232,EI8899,1653,12:08:00,16:03:44.7870000
17233,EI8493,1653,12:22:00,16:16:44.7870000
17234,EI2337,1653,12:11:00,16:27:44.7870000
17235,EI7124,1653,17:45:00,21:42:44.7870000
17236,EI2706,1654,23:52:00,1.01:00:42.8520000
17237,EI3875,1654,11:33:00,12:44:42.8520000
17238,EI9833,1654,08:38:00,10:13:42.8520000
17239,EI6814,1654,06:05:00,07:21:42.8520000
17240,EI6856,1655,14:53:00,16:34:10.7780000
17241,EI2972,1655,06:19:00,08:00:10.7780000
17242,EI1582,1655,02:18:00,03:41:10.7780000
17243,EI6564,1655,03:31:00,05:03:10.7780000
17244,EI6527,1655,12:06:00,13:39:10.7780000
17245,EI3249,1655,18:42:00,20:11:10.7780000
17246,EI3088,1655,11:45:00,13:07:10.7780000
17247,EI1446,1655,18:34:00,20:17:10.7780000
17248,EI7807,1655,02:23:00,04:06:10.7780000
17249,EI2126,1655,08:40:00,10:14:10.7780000
17250,EI4641,1656,03:57:00,05:38:50.8400000
17251,EI2399,1656,04:58:00,06:40:50.8400000
17252,EI2098,1656,04:23:00,05:44:50.8400000
17253,EI6574,1656,17:44:00,19:15:50.8400000
17254,EI1420,1656,11:50:00,13:23:50.8400000
17255,EI9966,1656,07:17:00,08:59:50.8400000
17256,EI5224,1656,14:47:00,16:22:50.8400000
17257,EI4007,1656,19:22:00,20:39:50.8400000
17258,EI4307,1656,16:59:00,18:39:50.8400000
17259,EI5259,1656,20:30:00,22:03:50.8400000
17260,EI2836,1656,11:26:00,12:51:50.8400000
17261,EI9280,1656,02:12:00,03:44:50.8400000
17262,EI1744,1656,21:38:00,23:01:50.8400000
17263,EI4788,1656,15:47:00,17:22:50.8400000
17264,EI7505,1656,22:52:00,1.00:19:50.8400000
17265,EI5214,1657,08:06:00,09:44:18.1210000
17266,EI8690,1657,06:38:00,08:15:18.1210000
17267,EI6832,1657,17:34:00,19:17:18.1210000
17268,EI9717,1657,05:28:00,07:10:18.1210000
17269,EI2544,1657,17:28:00,19:09:18.1210000
17270,EI5551,1657,04:27:00,06:02:18.1210000
17271,EI5872,1657,15:41:00,17:23:18.1210000
17272,EI3015,1657,22:19:00,1.00:01:18.1210000
17273,EI5257,1657,09:00:00,10:45:18.1210000
17274,EI4378,1657,01:41:00,03:02:18.1210000
17275,EI1084,1658,14:47:00,17:00:23.3880000
17276,EI4465,1658,22:18:00,1.00:35:23.3880000
17277,EI7576,1658,09:24:00,11:45:23.3880000
17278,EI6627,1658,07:27:00,09:37:23.3880000
17279,EI4975,1658,18:52:00,21:20:23.3880000
17280,EI6506,1658,1.00:25:00,1.03:00:23.3880000
17281,EI6206,1658,07:14:00,09:29:23.3880000
17282,EI7597,1658,17:16:00,19:38:23.3880000
17283,EI5695,1658,09:33:00,11:40:23.3880000
17284,EI5869,1658,09:19:00,11:47:23.3880000
17285,EI7376,1658,01:06:00,03:36:23.3880000
17286,EI4207,1658,10:58:00,13:04:23.3880000
17287,EI2371,1658,16:59:00,19:13:23.3880000
17288,EI1727,1658,14:05:00,16:30:23.3880000
17289,EI1009,1658,11:31:00,13:47:23.3880000
17290,EI6184,1658,09:09:00,11:27:23.3880000
17291,EI6297,1658,10:04:00,12:17:23.3880000
17292,EI3442,1659,22:00:00,23:11:21.5660000
17293,EI7517,1659,17:20:00,18:47:21.5660000
17294,EI3569,1659,09:26:00,10:28:21.5660000
17295,EI5229,1659,12:19:00,13:29:21.5660000
17296,EI3686,1659,16:43:00,17:52:21.5660000
17297,EI8957,1659,01:02:00,02:04:21.5660000
17298,EI4397,1659,05:28:00,06:42:21.5660000
17299,EI4266,1659,13:28:00,14:51:21.5660000
17300,EI3733,1659,02:02:00,03:26:21.5660000
17301,EI3521,1659,14:28:00,15:54:21.5660000
17302,EI9568,1659,04:44:00,05:53:21.5660000
17303,EI5557,1659,10:03:00,11:30:21.5660000
17304,EI3883,1659,23:12:00,1.00:19:21.5660000
17305,EI9901,1659,04:29:00,05:32:21.5660000
17306,EI7709,1659,19:41:00,21:09:21.5660000
17307,EI9141,1660,13:09:00,15:56:48.2340000
17308,EI5193,1660,02:30:00,05:32:48.2340000
17309,EI9322,1660,15:37:00,18:42:48.2340000
17310,EI4027,1661,11:57:00,14:20:14.4980000
17311,EI5509,1661,15:33:00,17:35:14.4980000
17312,EI9553,1661,21:39:00,23:46:14.4980000
17313,EI9081,1661,09:46:00,12:05:14.4980000
17314,EI1233,1661,12:41:00,14:51:14.4980000
17315,EI3800,1661,15:05:00,17:14:14.4980000
17316,EI8108,1661,11:32:00,13:34:14.4980000
17317,EI4359,1661,17:02:00,19:07:14.4980000
17318,EI7630,1661,07:43:00,09:54:14.4980000
17319,EI5849,1661,14:19:00,16:34:14.4980000
17320,EI7509,1661,18:49:00,20:55:14.4980000
17321,EI5677,1661,08:15:00,10:21:14.4980000
17322,EI2157,1661,09:47:00,12:06:14.4980000
17323,EI5904,1662,09:33:00,11:04:46.3850000
17324,EI9732,1662,23:21:00,1.00:50:46.3850000
17325,EI6362,1662,10:12:00,11:46:46.3850000
17326,EI9844,1662,09:08:00,10:37:46.3850000
17327,EI8220,1662,16:30:00,18:11:46.3850000
17328,EI3722,1662,21:39:00,22:57:46.3850000
17329,EI5833,1662,22:11:00,23:32:46.3850000
17330,EI7934,1662,15:49:00,17:30:46.3850000
17331,EI4693,1662,09:13:00,10:47:46.3850000
17332,EI2179,1662,07:17:00,08:31:46.3850000
17333,EI2517,1662,13:36:00,14:50:46.3850000
17334,EI5408,1663,20:32:00,1.00:41:34.8970000
17335,EI3623,1663,13:56:00,18:21:34.8970000
17336,EI3374,1663,16:51:00,20:54:34.8970000
17337,EI4267,1663,20:01:00,1.00:25:34.8970000
17338,EI9511,1663,11:47:00,15:47:34.8970000
17339,EI4965,1663,21:25:00,1.01:25:34.8970000
17340,EI1189,1663,10:58:00,15:08:34.8970000
17341,EI3903,1664,-01:58:00,04:49:19.0900000
17342,EI4244,1664,01:41:00,08:26:19.0900000
17343,EI4372,1664,-02:45:00,03:55:19.0900000
17344,EI5958,1664,08:36:00,15:28:19.0900000
17345,EI3425,1664,06:52:00,13:22:19.0900000
17346,EI6320,1664,-04:11:00,02:35:19.0900000
17347,EI1738,1664,05:28:00,11:59:19.0900000
17348,EI8027,1664,-04:40:00,01:46:19.0900000
17349,EI5661,1664,09:53:00,16:40:19.0900000
17350,EI2448,1665,-03:12:00,03:19:14.1700000
17351,EI8816,1665,01:13:00,07:34:14.1700000
17352,EI2947,1665,00:04:00,06:27:14.1700000
17353,EI6720,1665,-03:25:00,03:09:14.1700000
17354,EI1902,1665,00:17:00,06:59:14.1700000
17355,EI1682,1665,-00:59:00,05:37:14.1700000
17356,EI9460,1665,-03:54:00,02:47:14.1700000
17357,EI3895,1665,18:55:00,1.01:09:14.1700000
17358,EI8604,1665,10:40:00,16:58:14.1700000
17359,EI7694,1665,01:58:00,08:22:14.1700000
17360,EI6092,1666,22:51:00,1.00:10:21.9000000
17361,EI5704,1666,01:23:00,02:31:21.9000000
17362,EI5067,1666,12:08:00,13:45:21.9000000
17363,EI5772,1666,04:52:00,06:02:21.9000000
17364,EI1025,1666,13:59:00,15:31:21.9000000
17365,EI6920,1666,05:09:00,06:39:21.9000000
17366,EI8119,1666,03:14:00,04:49:21.9000000
17367,EI2787,1666,19:32:00,21:02:21.9000000
17368,EI6407,1666,12:08:00,13:18:21.9000000
17369,EI9166,1666,23:13:00,1.00:25:21.9000000
17370,EI6228,1666,08:53:00,10:18:21.9000000
17371,EI8501,1666,15:37:00,16:57:21.9000000
17372,EI2379,1666,10:28:00,12:02:21.9000000
17373,EI5510,1666,20:08:00,21:32:21.9000000
17374,EI5838,1666,05:46:00,07:00:21.9000000
17375,EI7474,1666,00:11:00,01:40:21.9000000
17376,EI7688,1667,00:16:00,01:41:22.7860000
17377,EI1991,1667,23:08:00,1.00:41:22.7860000
17378,EI3498,1667,02:53:00,04:25:22.7860000
17379,EI8567,1667,10:53:00,12:17:22.7860000
17380,EI5613,1667,12:25:00,13:46:22.7860000
17381,EI2242,1667,13:25:00,14:54:22.7860000
17382,EI6502,1667,17:43:00,19:05:22.7860000
17383,EI3152,1667,10:01:00,11:41:22.7860000
17384,EI9001,1667,15:09:00,16:50:22.7860000
17385,EI4730,1667,20:24:00,22:00:22.7860000
17386,EI2936,1667,16:44:00,18:22:22.7860000
17387,EI1046,1667,12:14:00,13:47:22.7860000
17388,EI6999,1667,15:45:00,17:01:22.7860000
17389,EI1086,1667,04:53:00,06:08:22.7860000
17390,EI6829,1668,02:49:00,04:32:24.6770000
17391,EI9054,1668,23:23:00,1.01:18:24.6770000
17392,EI7649,1668,18:33:00,20:16:24.6770000
17393,EI9659,1668,07:39:00,09:46:24.6770000
17394,EI4257,1668,11:24:00,13:33:24.6770000
17395,EI6417,1668,23:00:00,1.01:04:24.6770000
17396,EI2321,1668,03:27:00,05:09:24.6770000
17397,EI7023,1668,19:39:00,21:37:24.6770000
17398,EI5296,1668,05:23:00,07:04:24.6770000
17399,EI6456,1668,19:21:00,21:09:24.6770000
17400,EI6282,1669,18:12:00,20:11:58.4740000
17401,EI5702,1669,02:31:00,04:32:58.4740000
17402,EI1435,1669,20:23:00,22:34:58.4740000
17403,EI7057,1669,10:21:00,12:36:58.4740000
17404,EI1147,1669,21:59:00,1.00:14:58.4740000
17405,EI3179,1669,14:44:00,16:58:58.4740000
17406,EI8535,1669,09:55:00,11:55:58.4740000
17407,EI3901,1670,22:01:00,1.01:18:13.8110000
17408,EI7489,1670,21:21:00,1.00:21:13.8110000
17409,EI6199,1670,04:12:00,07:26:13.8110000
17410,EI6389,1670,22:32:00,1.01:54:13.8110000
17411,EI6289,1670,19:14:00,22:31:13.8110000
17412,EI7276,1670,14:41:00,17:46:13.8110000
17413,EI2906,1670,13:20:00,16:23:13.8110000
17414,EI2854,1670,21:48:00,1.01:06:13.8110000
17415,EI9675,1671,22:29:00,1.00:15:27.4560000
17416,EI6895,1671,04:50:00,06:47:27.4560000
17417,EI1516,1671,01:09:00,02:58:27.4560000
17418,EI2018,1671,10:26:00,12:31:27.4560000
17419,EI7816,1671,15:24:00,17:12:27.4560000
17420,EI9454,1671,21:50:00,23:40:27.4560000
17421,EI7448,1671,04:16:00,06:16:27.4560000
17422,EI8062,1671,08:03:00,10:04:27.4560000
17423,EI1303,1671,12:49:00,14:34:27.4560000
17424,EI9759,1671,16:14:00,17:57:27.4560000
17425,EI1451,1672,10:16:00,12:15:28.9080000
17426,EI4752,1672,09:32:00,11:37:28.9080000
17427,EI9217,1672,02:39:00,04:51:28.9080000
17428,EI8429,1672,20:08:00,22:21:28.9080000
17429,EI9078,1672,20:36:00,22:34:28.9080000
17430,EI6461,1672,15:54:00,17:48:28.9080000
17431,EI1473,1672,09:19:00,11:30:28.9080000
17432,EI8149,1672,07:52:00,10:01:28.9080000
17433,EI9696,1672,17:36:00,19:24:28.9080000
17434,EI3806,1672,05:13:00,07:18:28.9080000
17435,EI5319,1672,22:17:00,1.00:15:28.9080000
17436,EI9310,1672,01:50:00,03:55:28.9080000
17437,EI8188,1672,03:42:00,05:51:28.9080000
17438,EI5047,1672,06:08:00,08:21:28.9080000
17439,EI9575,1672,23:39:00,1.01:27:28.9080000
17440,EI5532,1672,22:19:00,1.00:05:28.9080000
17441,EI4594,1673,08:36:00,12:44:40.8440000
17442,EI5434,1673,15:38:00,19:47:40.8440000
17443,EI1174,1673,22:34:00,1.02:39:40.8440000
17444,EI6160,1673,07:03:00,10:54:40.8440000
17445,EI5361,1673,10:21:00,14:09:40.8440000
17446,EI4394,1673,09:41:00,13:28:40.8440000
17447,EI5351,1674,21:06:00,23:32:42.8460000
17448,EI3009,1674,06:34:00,08:47:42.8460000
17449,EI1615,1674,06:31:00,09:03:42.8460000
17450,EI4487,1674,15:28:00,17:54:42.8460000
17451,EI1968,1674,17:15:00,19:32:42.8460000
17452,EI4349,1674,12:00:00,14:37:42.8460000
17453,EI1774,1674,17:57:00,20:25:42.8460000
17454,EI5670,1674,19:37:00,22:06:42.8460000
17455,EI6010,1674,03:15:00,05:29:42.8460000
17456,EI7229,1674,22:30:00,1.01:08:42.8460000
17457,EI7010,1675,12:50:00,16:42:33.5020000
17458,EI6057,1675,23:49:00,1.03:44:33.5020000
17459,EI9952,1675,18:30:00,22:33:33.5020000
17460,EI9115,1675,09:20:00,13:02:33.5020000
17461,EI1972,1675,17:27:00,21:28:33.5020000
17462,EI8995,1675,20:31:00,1.00:23:33.5020000
17463,EI8961,1675,08:25:00,12:12:33.5020000
17464,EI5591,1675,09:48:00,13:34:33.5020000
17465,EI3166,1675,15:27:00,19:21:33.5020000
17466,EI8362,1675,17:46:00,21:37:33.5020000
17467,EI2059,1675,1.00:43:00,1.04:30:33.5020000
17468,EI7366,1675,18:50:00,22:36:33.5020000
17469,EI3675,1676,03:18:00,04:33:12.1540000
17470,EI6477,1676,18:46:00,20:11:12.1540000
17471,EI2602,1676,05:27:00,06:52:12.1540000
17472,EI1332,1676,22:44:00,23:57:12.1540000
17473,EI4848,1676,08:16:00,09:40:12.1540000
17474,EI6903,1676,23:06:00,1.00:22:12.1540000
17475,EI1240,1676,02:10:00,03:36:12.1540000
17476,EI3876,1676,18:37:00,20:08:12.1540000
17477,EI8868,1676,23:45:00,1.01:19:12.1540000
17478,EI2825,1676,12:44:00,14:05:12.1540000
17479,EI8021,1676,21:22:00,22:56:12.1540000
17480,EI5471,1676,03:06:00,04:14:12.1540000
17481,EI2657,1676,16:26:00,17:46:12.1540000
17482,EI3585,1676,09:22:00,10:43:12.1540000
17483,EI3471,1676,02:28:00,03:44:12.1540000
17484,EI2934,1677,15:26:00,18:58:26.9690000
17485,EI6426,1677,17:35:00,20:53:26.9690000
17486,EI6617,1677,16:20:00,19:46:26.9690000
17487,EI5618,1677,10:01:00,13:32:26.9690000
17488,EI6503,1677,23:32:00,1.03:07:26.9690000
17489,EI7092,1677,22:40:00,1.02:16:26.9690000
17490,EI5237,1677,21:24:00,1.00:47:26.9690000
17491,EI1653,1677,07:05:00,10:45:26.9690000
17492,EI5349,1677,07:45:00,11:15:26.9690000
17493,EI8087,1677,17:35:00,21:18:26.9690000
17494,EI8291,1678,15:49:00,17:11:49.3390000
17495,EI6929,1678,20:26:00,21:51:49.3390000
17496,EI5029,1678,17:41:00,19:17:49.3390000
17497,EI6047,1678,05:42:00,07:09:49.3390000
17498,EI3859,1678,06:19:00,07:53:49.3390000
17499,EI4682,1678,18:16:00,19:42:49.3390000
17500,EI7948,1678,21:01:00,22:40:49.3390000
17501,EI8440,1678,03:44:00,05:14:49.3390000
17502,EI9918,1679,18:40:00,1.00:00:51.8050000
17503,EI4273,1679,22:05:00,1.03:22:51.8050000
17504,EI3222,1679,09:50:00,14:52:51.8050000
17505,EI9704,1679,04:50:00,10:14:51.8050000
17506,EI7966,1679,14:26:00,19:38:51.8050000
17507,EI1439,1679,15:29:00,20:31:51.8050000
17508,EI9448,1679,03:45:00,09:07:51.8050000
17509,EI8824,1679,08:06:00,13:13:51.8050000
17510,EI9174,1679,07:51:00,13:01:51.8050000
17511,EI1751,1679,22:04:00,1.03:13:51.8050000
17512,EI7120,1679,12:06:00,17:25:51.8050000
17513,EI7209,1680,00:22:00,07:02:05.6220000
17514,EI6887,1680,21:54:00,1.04:32:05.6220000
17515,EI1455,1680,19:04:00,1.01:29:05.6220000
17516,EI2270,1680,07:10:00,13:35:05.6220000
17517,EI1574,1680,19:57:00,1.02:28:05.6220000
17518,EI9386,1680,00:51:00,07:25:05.6220000
17519,EI9775,1680,20:43:00,1.03:07:05.6220000
17520,EI3789,1680,02:47:00,09:12:05.6220000
17521,EI6535,1680,05:34:00,12:15:05.6220000
17522,EI3757,1680,19:27:00,1.01:48:05.6220000
17523,EI7905,1680,19:29:00,1.02:16:05.6220000
17524,EI3313,1680,10:48:00,17:18:05.6220000
17525,EI6997,1680,08:32:00,15:19:05.6220000
17526,EI4692,1681,16:16:00,20:35:54.7970000
17527,EI9903,1681,11:41:00,15:59:54.7970000
17528,EI3193,1681,02:33:00,06:37:54.7970000
17529,EI8577,1681,05:40:00,10:01:54.7970000
17530,EI7757,1681,14:24:00,18:35:54.7970000
17531,EI9658,1681,20:18:00,1.00:32:54.7970000
17532,EI5126,1681,09:08:00,13:05:54.7970000
17533,EI7275,1681,03:33:00,07:40:54.7970000
17534,EI2957,1681,07:40:00,11:47:54.7970000
17535,EI9816,1681,01:20:00,05:42:54.7970000
17536,EI1472,1681,20:56:00,1.01:16:54.7970000
17537,EI6048,1681,14:54:00,19:00:54.7970000
17538,EI2452,1681,07:09:00,11:32:54.7970000
17539,EI2607,1681,09:20:00,13:43:54.7970000
17540,EI3555,1681,22:20:00,1.02:26:54.7970000
17541,EI9803,1681,00:40:00,04:47:54.7970000
17542,EI1633,1681,09:50:00,13:46:54.7970000
17543,EI2926,1682,23:54:00,1.04:06:52.1960000
17544,EI1787,1682,10:16:00,14:09:52.1960000
17545,EI3741,1682,12:49:00,17:04:52.1960000
17546,EI8446,1682,14:39:00,18:54:52.1960000
17547,EI4098,1682,02:39:00,06:55:52.1960000
17548,EI8943,1682,14:04:00,17:52:52.1960000
17549,EI3622,1682,20:57:00,1.01:05:52.1960000
17550,EI8718,1682,22:03:00,1.02:04:52.1960000
17551,EI8154,1682,22:14:00,1.02:12:52.1960000
17552,EI5937,1682,14:31:00,18:24:52.1960000
17553,EI1990,1682,13:56:00,18:10:52.1960000
17554,EI4386,1682,03:11:00,07:08:52.1960000
17555,EI5609,1683,17:42:00,20:30:59.8900000
17556,EI2040,1683,09:44:00,12:32:59.8900000
17557,EI3999,1683,15:04:00,18:01:59.8900000
17558,EI2345,1683,08:07:00,11:09:59.8900000
17559,EI1842,1683,07:59:00,10:58:59.8900000
17560,EI8045,1683,08:29:00,11:30:59.8900000
17561,EI7884,1683,09:49:00,12:36:59.8900000
17562,EI4744,1683,21:00:00,23:51:59.8900000
17563,EI3314,1683,00:11:00,03:10:59.8900000
17564,EI7563,1683,11:47:00,14:39:59.8900000
17565,EI1349,1683,23:40:00,1.02:35:59.8900000
17566,EI1464,1683,19:44:00,22:50:59.8900000
17567,EI9581,1683,01:13:00,03:50:59.8900000
17568,EI7041,1683,11:27:00,14:22:59.8900000
17569,EI1684,1683,06:21:00,09:09:59.8900000
17570,EI1517,1683,04:19:00,07:15:59.8900000
17571,EI6673,1683,22:19:00,1.00:58:59.8900000
17572,EI6897,1684,06:37:00,10:18:47.2390000
17573,EI8832,1684,04:55:00,08:57:47.2390000
17574,EI6838,1684,05:47:00,09:27:47.2390000
17575,EI2172,1684,18:52:00,22:35:47.2390000
17576,EI8821,1684,08:16:00,12:22:47.2390000
17577,EI3260,1684,10:04:00,14:06:47.2390000
17578,EI4889,1684,15:22:00,19:25:47.2390000
17579,EI5768,1684,16:13:00,20:03:47.2390000
17580,EI3881,1685,07:35:00,13:50:09.9290000
17581,EI8771,1685,06:46:00,12:56:09.9290000
17582,EI5878,1685,10:37:00,17:08:09.9290000
17583,EI5993,1685,21:13:00,1.03:40:09.9290000
17584,EI1391,1685,11:40:00,18:00:09.9290000
17585,EI8423,1685,19:02:00,1.01:13:09.9290000
17586,EI8008,1686,00:15:00,12:05:42.6980000
17587,EI7925,1686,07:48:00,19:39:42.6980000
17588,EI2874,1686,03:01:00,15:08:42.6980000
17589,EI9393,1686,21:20:00,1.09:12:42.6980000
17590,EI5941,1686,06:59:00,19:03:42.6980000
17591,EI5887,1686,21:23:00,1.09:15:42.6980000
17592,EI4665,1686,22:28:00,1.10:18:42.6980000
17593,EI2233,1686,02:46:00,14:40:42.6980000
17594,EI1433,1686,00:07:00,11:53:42.6980000
17595,EI6497,1686,05:34:00,17:26:42.6980000
17596,EI8069,1686,16:21:00,1.04:17:42.6980000
17597,EI4003,1686,19:48:00,1.07:46:42.6980000
17598,EI2191,1686,15:47:00,1.03:47:42.6980000
17599,EI4513,1686,18:31:00,1.06:29:42.6980000
17600,EI4167,1687,18:54:00,22:25:55.7630000
17601,EI6312,1687,22:21:00,1.01:50:55.7630000
17602,EI9588,1687,07:35:00,11:04:55.7630000
17603,EI7172,1687,09:35:00,13:13:55.7630000
17604,EI9721,1687,14:13:00,18:11:55.7630000
17605,EI4754,1687,03:37:00,07:22:55.7630000
17606,EI9103,1687,20:34:00,1.00:30:55.7630000
17607,EI9698,1687,16:29:00,20:03:55.7630000
17608,EI6355,1687,15:07:00,18:41:55.7630000
17609,EI3372,1687,23:56:00,1.03:26:55.7630000
17610,EI5809,1687,21:58:00,1.01:36:55.7630000
17611,EI9787,1687,07:05:00,10:38:55.7630000
17612,EI5573,1688,12:28:00,13:40:42.8520000
17613,EI9543,1688,05:14:00,06:35:42.8520000
17614,EI5553,1688,00:07:00,01:19:42.8520000
17615,EI2611,1688,08:57:00,10:04:42.8520000
17616,EI5830,1688,23:27:00,1.00:54:42.8520000
17617,EI9782,1688,23:13:00,1.00:40:42.8520000
17618,EI8433,1688,16:28:00,18:00:42.8520000
17619,EI5766,1688,22:33:00,1.00:03:42.8520000
17620,EI4096,1688,17:58:00,19:21:42.8520000
17621,EI5197,1688,01:00:00,02:25:42.8520000
17622,EI6529,1689,10:29:00,13:59:23.3880000
17623,EI9947,1689,00:21:00,03:48:23.3880000
17624,EI4294,1689,06:21:00,09:29:23.3880000
17625,EI6967,1689,01:44:00,05:14:23.3880000
17626,EI5729,1689,09:03:00,12:29:23.3880000
17627,EI4842,1689,20:27:00,23:54:23.3880000
17628,EI7088,1689,14:35:00,18:00:23.3880000
17629,EI8028,1689,05:08:00,08:42:23.3880000
17630,EI7184,1689,00:43:00,04:00:23.3880000
17631,EI7868,1689,21:29:00,1.00:37:23.3880000
17632,EI4169,1689,08:32:00,11:48:23.3880000
17633,EI8587,1689,11:35:00,14:46:23.3880000
